artist_name,expert_selection_system_ranking,peer_selection_system_ranking,market_selection_system_ranking,date_of_birth,date_of_death,age,active_years,gender,dominant_style,number_of_paintings,number_of_styles,career_stage,style_stage,visual_originality_max,visual_originality_mean,visual_originality_95th_percentile,visual_originality_dominant_style_max,visual_originality_dominant_style_mean,visual_originality_dominant_style_95th_percentile
francisco-goya,0.7080103359173127,0.8828125,0.9709794437726724,1746,1828,0.6941176470588235,0.7439024390243902,0,romanticism,0.1941489361702128,0.0,0.00546448087431694,0.0051813471502590676,0.4202821780852522,0.3353341998036212,0.4234500331751575,0.4610901129879161,0.4610901129879161,0.4610901129879161
franz-xaver-winterhalter,0.4263565891472868,0.109375,0.6880290205562273,1805,1873,0.5294117647058824,0.451219512195122,0,romanticism,0.003191489361702127,0.0,0.07142857142857142,0.3430051813471502,0.1665212770757544,0.1722587836844278,0.1721919936072459,0.2082522847461624,0.2082522847461624,0.2082522847461624
gustave-dore,0.6459948320413438,0.09375,0.4921402660217654,1832,1883,0.3294117647058823,0.3658536585365854,0,romanticism,0.3952127659574468,0.0,0.6630434782608695,0.7684974093264249,0.3542660717554491,0.366472343311972,0.3663302506095199,0.306523233332842,0.306523233332842,0.306523233332842
gustave-moreau,0.896640826873385,0.1171875,0.6577992744860943,1826,1898,0.5764705882352941,0.1219512195121951,0,romanticism,0.004787234042553191,0.0,0.1111111111111111,0.5243523316062176,0.2138872248771004,0.2212567297703694,0.2211709416686408,0.240490931803068,0.240490931803068,0.240490931803068
jan-matejko,0.3152454780361757,0.109375,0.6904474002418379,1838,1893,0.3764705882352941,0.4146341463414634,0,romanticism,0.1148936170212766,0.0,0.7666666666666667,0.8841450777202072,0.3020875939881342,0.2549907265543102,0.3066265838665007,0.26394162983249,0.2501309237819488,0.2625605592274358
jean-leon-gerome,0.6111111111111112,0.0390625,0.8319226118500604,1824,1904,0.6705882352941176,0.4390243902439024,0,romanticism,0.00904255319148936,0.0,0.2857142857142857,0.8520207253886011,0.2649813335172408,0.2741112908351793,0.274005009379571,0.2361097750022442,0.2361097750022442,0.2361097750022442
john-crome,0.40051679586563294,0.375,0.26239419588875457,1768,1821,0.3529411764705883,0.1951219512195122,0,romanticism,0.024468085106382983,0.0,0.4864864864864865,0.1533678756476684,0.2662327967369146,0.2209853095338609,0.2698591436084797,0.3062366882245413,0.2156129122156377,0.297174310623651
marcus-larson,0.03229974160206717,0.0390625,0.33978234582829503,1825,1864,0.1882352941176471,0.1707317073170732,0,romanticism,0.00425531914893617,0.0,0.8461538461538461,0.5908808290155441,0.242870438065318,0.2512385623550281,0.2511411493661991,0.2004750146153189,0.2004750146153189,0.2004750146153189
maxim-vorobiev,0.16666666666666666,0.125,0.013301088270858408,1787,1855,0.5294117647058824,0.451219512195122,0,romanticism,0.007978723404255319,0.0,0.9047619047619048,0.4095336787564767,0.2462721142886908,0.2547574436596668,0.2546586662913333,0.2021315811921723,0.2021315811921723,0.2021315811921723
miklos-barabas,0.09948320413436706,0.3046875,0.16324062877871826,1810,1898,0.7647058823529411,0.5243902439024389,0,romanticism,0.012234042553191491,0.0,0.5,0.4275647668393782,0.4561083620780417,0.2721464587770438,0.45168070490235,0.3043187653550172,0.2219398157018323,0.2960808703896987
rudolf-von-alt,0.2222222222222222,0.421875,0.4256348246674728,1812,1905,0.8235294117647058,0.8902439024390244,0,romanticism,0.03829787234042553,0.0,0.3783783783783784,0.4275647668393782,0.4512290678424026,0.4667762087497688,0.4665952251253507,0.3273005226679244,0.3273005226679244,0.3273005226679244
sir-lawrence-alma-tadema,0.0,0.3671875,0.6505441354292625,1836,1912,0.6235294117647059,0.7317073170731707,0,romanticism,0.1,0.0,0.8953488372093024,0.9701554404145076,0.3918444509904406,0.4010432744987359,0.4047582695265763,0.3044807955378281,0.3044807955378281,0.3044807955378281
thomas-moran,0.7958656330749354,0.1328125,0.6336154776299878,1837,1926,0.7764705882352941,0.5487804878048781,0,romanticism,0.01382978723404255,0.0,0.7777777777777778,0.7320207253886011,0.2414234509130381,0.2497417191213232,0.2496448865050765,0.2764004467888503,0.2046505520772064,0.2674408565269178
william-shayer,0.14341085271317833,0.0625,0.1136638452237001,1788,1879,0.8,0.7317073170731707,0,romanticism,0.023404255319148942,0.0,0.8571428571428571,0.6033160621761658,0.4521210311484664,0.4676989047372839,0.4675175633549919,0.3138890861417299,0.3138890861417299,0.3138890861417299
emile-claus,0.35529715762273906,0.0625,0.4486094316807738,1849,1924,0.611764705882353,0.4146341463414634,0,impressionism,0.003723404255319149,0.2857142857142857,0.3333333333333333,0.3977435701309877,0.3741689774318426,0.3870610055166328,0.3869109299507917,0.2047999878522024,0.2047999878522024,0.2047999878522024
gustave-caillebotte,0.7881136950904393,0.7890625,0.9383313180169288,1848,1894,0.2705882352941176,0.2926829268292683,0,impressionism,0.1037234042553191,0.0,0.14215686274509806,0.1411224782483985,0.4226983476576929,0.2791790510252968,0.3920386601397564,0.2880485768989084,0.2330209518246036,0.2748926550038878
guy-rose,0.09431524547803616,0.1796875,0.2418379685610641,1867,1925,0.4117647058823529,0.4024390243902439,0,impressionism,0.06223404255319149,0.1428571428571428,0.6206896551724138,0.8454919208337317,0.22746861804198,0.2187170863829766,0.2335565804053141,0.2221189063945203,0.2174611192319734,0.2216531276782655
lucian-grigorescu,0.06459948320413443,0.0546875,0.19105199516324067,1894,1965,0.5647058823529412,0.3780487804878049,0,impressionism,0.012234042553191491,0.0,0.2,0.9462663734582656,0.1755731547474716,0.181622544671445,0.1815521239734863,0.1844543919424372,0.1844543919424372,0.1844543919424372
nicolae-darascu,0.1705426356589147,0.09375,0.041112454655380826,1883,1959,0.6235294117647059,0.573170731707317,0,impressionism,0.01914893617021277,0.1428571428571428,0.7916666666666666,0.9700736208050484,0.2839895246127215,0.2068375889989895,0.2849701941365499,0.2533793877777971,0.2097468211402047,0.249016131114038
samuel-mutzner,0.0,0.1328125,0.006045949214026569,1884,1959,0.611764705882353,0.5365853658536586,0,impressionism,0.02712765957446809,0.2857142857142857,0.8157894736842105,0.9779137584855148,0.2291496469747533,0.2370450200885129,0.2369531103765745,0.2071165549917846,0.2071165549917846,0.2071165549917846
victor-borisov-musatov,0.15116279069767447,0.2734375,0.4207980652962515,1870,1905,0.1411764705882353,0.2317073170731707,0,impressionism,0.026063829787234042,0.1428571428571428,0.01754385964912281,0.3823501290754374,0.3197603162718833,0.2193054165461038,0.3194105084689634,0.239999213966037,0.239999213966037,0.239999213966037
giorgio-vasari,0.8488372093023255,0.21875,0.7315598548972189,1511,1574,0.4705882352941176,0.5365853658536586,0,mannerism_late_renaissance,0.03351063829787234,0.0,0.5272727272727272,0.4584404455869752,0.3558372331125833,0.3680976391846957,0.3679549163045862,0.4193784168472088,0.2991399627259123,0.4036036441606385
parmigianino,0.8049095607235142,0.2265625,0.6469165659008465,1503,1540,0.1647058823529412,0.2439024390243902,0,mannerism_late_renaissance,0.01914893617021277,0.0,0.1142857142857143,0.07626392459297343,0.2924111769256814,0.3024862321349795,0.3023689488338983,0.3002021804403487,0.3002021804403487,0.3002021804403487
daniel-buren,0.6770025839793282,0.0390625,0.6590084643288996,1938,-,0.6,0.573170731707317,0,minimalism,0.002127659574468085,0.1428571428571428,0.3571428571428572,0.4033989266547406,0.2150451447519066,0.2224545458857683,0.2223682933535526,0.2037826098024688,0.2037826098024688,0.2037826098024688
mostafa-dashti,0.0,0.0,0.006045949214026569,1960,-,0.3411764705882353,0.2439024390243902,0,abstract_expressionism,0.00904255319148936,0.1428571428571428,1.0,0.9894736842105264,0.2617990256084995,0.2708193362015398,0.2707143311389221,0.2511459794586101,0.2511459794586101,0.2511459794586101
norman-bluhm,0.5503875968992248,0.046875,0.2007255139056832,1921,1999,0.6470588235294118,0.2317073170731707,0,abstract_expressionism,0.001595744680851064,0.0,0.07692307692307693,0.07914230019493178,0.3350931710056718,0.3006835312142757,0.3419106868957967,0.2906686603346271,0.2906686603346271,0.2906686603346271
paul-jenkins,0.6524547803617571,0.0625,0.26360338573155984,1923,2012,0.7764705882352941,0.6585365853658537,0,abstract_expressionism,0.0398936170212766,0.1428571428571428,0.04651162790697674,0.2690058479532164,0.3945650949795104,0.4081598732550032,0.4080016170032513,0.3389898302389945,0.3389898302389945,0.3389898302389945
paul-reed,0.1834625322997417,0.1484375,0.12454655380894795,1919,-,0.8235294117647058,0.5243902439024389,0,abstract_expressionism,0.01276595744680851,0.1428571428571428,0.8823529411764706,0.9633528265107212,0.2716628961973346,0.2810230673996878,0.2809141060337705,0.25855926227139703,0.2229912254492787,0.2580657222647246
perle-fine,0.30490956072351416,0.3515625,0.1850060459492141,1905,1988,0.7058823529411765,0.3780487804878049,1,abstract_expressionism,0.02180851063829787,0.2857142857142857,0.06122448979591837,0.07914230019493178,0.3652150451447521,0.2808099916040928,0.3679569836471122,0.3443027052520021,0.3443027052520021,0.3443027052520021
